"CERT","CITYST","COST","FAILDATE","FAILYR","ID","NAME","QBFASSET","QBFDEP","RESTYPE"
1758,"HORSESHOE, AR",2631,"8/27/1982","1982","695","FIRST SECURITY BANK OF NORTH ARKANSAS",14148,12728,"FAILURE"
3774,"CAIRO, IL",2484,"8/27/1982","1982","696","SECURITY BK & TR COMPANY",12021,11169,"FAILURE"
23308,"SANTA ANA, CA",4178,"8/27/1982","1982","697","WESTERN NATIONAL BANK",25590,21892,"FAILURE"
28108,"PEORIA, IL",,"9/1/1982","1982","698","FIRST FS&LA",445969,401663,"ASSISTANCE"
29948,"HAVRE, MT",5007,"9/1/1982","1982","699","HAVRE FS&LA",73255,65836,"ASSISTANCE"
28822,"MATTESON, IL",,"9/1/1982","1982","700","UNION OF COOK COUNTY",107002,94471,"ASSISTANCE"
10692,"HOHENWALD, TN",981,"9/3/1982","1982","701","HOHENWALD NATIONAL BANK",27053,24334,"FAILURE"
30769,"FAIRVIEW HEIGHTS, IL",949,"9/10/1982","1982","702","INVESTORS S&LA",48056,39809,"ASSISTANCE"
30958,"NEW YORK, NY",8798,"9/10/1982","1982","703","UNION FS&LA OF NEW YORK",151850,122593,"ASSISTANCE"
31337,"VANDALIA, IL",899,"9/10/1982","1982","704","VANDALIA CITIZENS S&LA",13653,13064,"ASSISTANCE"
31475,"PIERRE, SD",1106,"9/20/1982","1982","705","FIRST DAKOTA HOME S&LA",27834,25595,"ASSISTANCE"
31895,"RAYNE, LA",421,"9/20/1982","1982","706","FIRST FS&LA OF ACADIA",11252,11025,"ASSISTANCE"
28941,"NEW YORK CITY, NY",,"9/20/1982","1982","707","FIRST FS&LA OF NEW YORK",658856,462566,"ASSISTANCE"
30549,"SIOUX FALLS, SD",2894,"9/20/1982","1982","708","FIRST FS&LA OF SIOUX FALLS",78232,74332,"ASSISTANCE"
31942,"LAFAYETTE, LA",249,"9/20/1982","1982","709","REPUBLIC FS&LA",19347,17029,"ASSISTANCE"
31527,"SPRINGHILL, LA",,"9/21/1982","1982","710","FIRST FS&LA",11696,11392,"ASSISTANCE"
15937,"NEW YORK, NY",33112,"9/24/1982","1982","711","UNITED MUTUAL SAVINGS BANK",832858,777890,"ASSISTANCE"
30472,"DELRAY BEACH, FL",,"10/1/1982","1982","712","1ST OF DELRAY BEACH S&LA",842959,675151,"ASSISTANCE"
30216,"NEWARK, NJ",11783,"10/1/1982","1982","713","BARTON S&LA",170368,123015,"ASSISTANCE"
29326,"NEW ORLEANS, LA",19023,"10/1/1982","1982","714","DIXIE FS&LA",539032,433848,"ASSISTANCE"
31365,"BOSSIER CITY, LA",1977,"10/1/1982","1982","715","HERITAGE FS&LA",70959,47197,"ASSISTANCE"
31301,"PINEVILLE, LA",1465,"10/1/1982","1982","716","UNION FS&LA",29113,25033,"ASSISTANCE"
4168,"OKLAHOMA CITY, OK",24587,"10/3/1982","1982","717","OKLAHOMA NATIONAL BK & TR CO.",131620,133587,"ASSISTANCE"
18505,"MARKHAM, IL",0,"10/8/1982","1982","718","TRI-STATE BANK",16281,16034,"FAILURE"
28297,"BOSTON, MA",3026,"10/12/1982","1982","719","FIRST FS&LA",235978,177713,"ASSISTANCE"
28203,"WORCESTER, MA",9789,"10/12/1982","1982","720","FREEDOM FS&LA",790666,645029,"ASSISTANCE"
15931,"ELMIRA, NY",0,"10/15/1982","1982","721","MECHANICS SAVINGS BANK",55254,50608,"ASSISTANCE"
28987,"CORSICANA, TX",,"10/22/1982","1982","722","CORSICANA FS&LA",70311,68310,"ASSISTANCE"
31651,"PASADENA, TX",,"10/22/1982","1982","723","MODERN S&LA",20659,17583,"ASSISTANCE"
9053,"CEDAR BLUFF, AL",1501,"11/2/1982","1982","724","CEDAR BLUFF BANK",13685,12735,"FAILURE"
22364,"AMARILLO, TX",1317,"11/5/1982","1982","725","TEXAS BK OF AMARILLO",13149,11540,"FAILURE"
6799,"SOUTH CHARLESTON, WV",4622,"11/5/1982","1982","726","THE FIRST NATIONAL BANK OF SOUTH CHARLESTO",28629,27711,"FAILURE"
12527,"QUITMAN, AR",1412,"11/12/1982","1982","727","BANK OF QUITMAN",17359,16318,"FAILURE"
28076,"HEMPSTEAD, NY",12058,"11/15/1982","1982","728","ISLAND S&LA",284483,221013,"ASSISTANCE"
29218,"MASSAPEQUA, NY",19524,"11/15/1982","1982","729","SOUTH SHORE FS&LA",366131,272227,"ASSISTANCE"
30729,"BELOIT, KS",7187,"11/19/1982","1982","730","NORTH KANSAS SA",36508,31074,"FAILURE"
3334,"MELVIN, TX",2244,"11/19/1982","1982","731","RANCHLANDER NATIONAL BANK",4305,4123,"FAILURE"
8287,"LUTESVILLE, MO",1593,"12/10/1982","1982","732","BOLLINGER COUNTY BANK",15867,14637,"FAILURE"
9874,"MOORELAND, OK",1415,"12/16/1982","1982","733","THE SECURITY STATE BANK",11554,10062,"FAILURE"
30018,"CHICAGO, IL",9827,"12/17/1982","1982","734","CHICAGOLAND FS&LA",140540,126317,"ASSISTANCE"
28872,"WEST POINT, MS",925,"12/20/1982","1982","735","CLAY COUNTY FS&LA",14082,12489,"ASSISTANCE"
29159,"CORDELE, GA",36,"12/20/1982","1982","736","FIRST FS&LA OF CRISP COUNTY",44595,44195,"ASSISTANCE"
29969,"OWENSBORO, KY",3172,"12/20/1982","1982","737","FIRST HOME FS&LA",83632,65328,"ASSISTANCE"
29736,"POTTSTOWN, PA",4330,"12/20/1982","1982","738","GARFIELD FS&LA",70419,37627,"ASSISTANCE"
31574,"VERMILLION, SD",300,"12/20/1982","1982","739","HOME TRUST S&LA",13175,12102,"ASSISTANCE"
29229,"NORTH WALES, PA",1171,"12/20/1982","1982","740","MID-CITY FS&LA",47779,40872,"ASSISTANCE"
30366,"ATLANTA, GA",131,"12/20/1982","1982","741","PEACHTREE FS&LA",104979,77140,"ASSISTANCE"
31439,"MAYFIELD, KY",1240,"12/20/1982","1982","742","SECURITY FS&LA",45862,41967,"ASSISTANCE"
29117,"LOUISVILLE, KY",3588,"12/20/1982","1982","743","SOUTH EAST FS&LA",132146,111824,"ASSISTANCE"
29586,"LANSING, IL",1940,"1/6/1983","1983","744","LANSING FS&LA",45787,44460,"ASSISTANCE"
31620,"EL CENTRO, CA",-7434,"1/14/1983","1983","745","VALLEY FIRST FS&LA",37110,33698,"FAILURE"
8593,"FREDERICKTOWN, MO",730,"1/21/1983","1983","746","THE MADISON COUNTY BANK",7000,6758,"FAILURE"
30092,"CHICAGO, IL",19847,"2/3/1983","1983","747","MANNING S&LA",78654,60740,"FAILURE"
16065,"NEW YORK, NY",59448,"2/9/1983","1983","748","DRY DOCK SAVINGS BANK",2452158,2037825,"ASSISTANCE"
15748,"BARNUM, MN",1705,"2/9/1983","1983","749","STATE BANK OF BARNUM",13873,13056,"FAILURE"
22880,"BRADLEY, IL",1152,"2/12/1983","1983","750","AMERICAN STATE BANK",14124,13775,"FAILURE"
30558,"FARMINGTON, MI",1499,"2/12/1983","1983","751","METROPOLITAN SA",395940,254007,"ASSISTANCE"
4943,"KNOXVILLE, TN",266384,"2/14/1983","1983","752","UNITED AMERICAN BK IN KNOXVILLE",760473,590861,"ASSISTANCE"
23035,"BLYTHE, CA",972,"2/18/1983","1983","753","MERCHANTS & FARMERS STATE BANK",5908,5685,"FAILURE"
19020,"LOS ANGLES, CA",25334,"2/25/1983","1983","754","AMERICAN CITY BANK",319354,293937,"FAILURE"
30814,"ST. LOUIS, MO",51336,"2/28/1983","1983","755","CARONDELET S&LA ALSO CASE 115",740577,645581,"ASSISTANCE"
28333,"MOBERLY, MO",2324,"2/28/1983","1983","756","FIRST FS&LA OF MOBERLY",38696,29965,"ASSISTANCE"
27823,"NORWOOD, OH",977,"3/1/1983","1983","757","GEM FS&LA",16758,11088,"ASSISTANCE"
28324,"CINCINNATI, OH",8145,"3/1/1983","1983","758","UNITED S&LA",102120,68568,"ASSISTANCE"
29964,"MONROE, LA",8038,"3/4/1983","1983","759","LEADER S&LA",229759,139755,"ASSISTANCE"
31258,"NEWPORT NEWS, VA",4372,"3/5/1983","1983","760","FIRST FS&LA OF NEWPORT NEWS",94600,86302,"ASSISTANCE"
31306,"NEWPORT NEWS, VA",1863,"3/5/1983","1983","761","PENINSULA FS&LA",95851,76112,"ASSISTANCE"
23085,"NEWPORT BEACH, CA",9707,"3/11/1983","1983","762","NEWPORT HARBOUR NATIONAL BANK",47296,44035,"FAILURE"
22310,"PORTLAND, OR",213,"3/18/1983","1983","763","COLUMBIA PACIFIC BK & TR CO.",47385,45696,"FAILURE"
20461,"UNION CITY, NJ",4967,"3/18/1983","1983","764","PAN AMERICAN NATIONAL BANK",37172,36307,"FAILURE"
31338,"BERKELEY, CA",2000,"3/21/1983","1983","765","TWIN PINES FS&LA",45880,41070,"ASSISTANCE"
16290,"HAZEN, AR",0,"3/24/1983","1983","766","PRAIRIE COUNTY BANK",13251,12119,"FAILURE"
23043,"PHOENIX, OR",4799,"3/25/1983","1983","767","BEAR CREEK VALLEY BANK",13589,11164,"FAILURE"
31863,"CLARKSDALE, MS",42699,"4/1/1983","1983","768","NORTH MISSISSIPPI S&LA",151971,130521,"ASSISTANCE"
30841,"MIAMI, FL",389,"4/6/1983","1983","769","BISCAYNE FS&LA",1892054,1727115,"ASSISTANCE"
23143,"SAN MARINO, CA",1717,"4/8/1983","1983","770","BANK OF SAN MARINO",12997,12754,"FAILURE"
1810,"INA, IL",2791,"4/8/1983","1983","771","THE INA STATE BANK",17743,16566,"FAILURE"
30354,"NORMANDY, MO",11879,"4/11/1983","1983","772","NORTHWESTERN S&LA",82522,69343,"ASSISTANCE"
15301,"SPARTA, KY",6636,"4/15/1983","1983","773","SPARTA-SANDERS STATE BANK",19033,18517,"FAILURE"
27784,"PITTSBURGH, PA",11325,"4/28/1983","1983","774","GUARANTY S&LA",182852,135168,"ASSISTANCE"
18550,"OAK LAWN, IL",21376,"4/29/1983","1983","775","FIRST NAT BK OF OAK LAWN",130265,123278,"FAILURE"
22808,"ASHLAND, OR",4486,"4/29/1983","1983","776","HERITAGE BANK",18518,16254,"FAILURE"
1483,"CARTHAGE, TN",4671,"5/6/1983","1983","777","SMITH COUNTY BANK",32985,30898,"FAILURE"
4925,"LAKE CITY, TN",59412,"5/27/1983","1983","778","CITY & COUNTY BK OF ANDERSON CTY",142875,133943,"FAILURE"
20494,"KNOXVILLE, TN",114390,"5/27/1983","1983","779","CITY & COUNTY BK OF KNOX COUNTY",262474,250036,"FAILURE"
1473,"KINGSTON, TN",13051,"5/27/1983","1983","780","CITY & COUNTY BK OF ROANE CTY",42232,40420,"FAILURE"
21364,"LOS ANGELES, CA",172,"5/27/1983","1983","781","THE COMMERCIAL BK OF CALIFORNIA",32437,30180,"FAILURE"
20332,"CHATTANOOGA, TN",19062,"5/27/1983","1983","782","UNITED AMERICAN BANK IN HAMILTON COUNTY",133834,125232,"FAILURE"
21030,"NASHVILLE, TN",37792,"5/27/1983","1983","783","UNITED SOUTHERN BK OF NASHVILLE",144171,135665,"FAILURE"
27994,"NEW ORLEANS, LA",2855,"5/31/1983","1983","784","CONTINENTAL S&LA",39961,28578,"ASSISTANCE"
31207,"DELAVAN, WI",2630,"6/2/1983","1983","785","FIRST FS&LA OF WALWORTH COUNTY",38346,32409,"ASSISTANCE"
29489,"CLEVELAND, OH",26014,"6/3/1983","1983","786","WOMEN'S FS&LA",570215,512969,"ASSISTANCE"
31640,"JACKSON, MS",128,"6/6/1983","1983","787","JACKSON FS&LA",34508,23797,"ASSISTANCE"
31475,"PIERRE, SD",1778,"6/10/1983","1983","788","FIRST DAKOTA HOME S&LA",27756,26073,"ASSISTANCE"
30549,"SIOUX FALLS, SD",6884,"6/10/1983","1983","789","FIRST FS&LA OF SIOUX FALLS",77959,75253,"ASSISTANCE"
6066,"HARTFORD, SD",5894,"6/17/1983","1983","790","COMMUNITY BANK",32007,28291,"FAILURE"
31288,"HOUSTON, TX",519,"6/24/1983","1983","791","COLONIAL SA",90046,83614,"ASSISTANCE"
28255,"ST. PAUL, MN",1751,"6/24/1983","1983","792","NORTHERN FS&LA",267258,135393,"ASSISTANCE"
19261,"LOVELL, WY",363,"6/24/1983","1983","793","WESTERN NAT BK OF LOVELL",24804,23281,"FAILURE"
23501,"LAS VEGAS, NV",0,"6/30/1983","1983","794","MINERAL BK OF NEVADA",18036,13131,"FAILURE"
27620,"MASON CITY, IA",6797,"7/1/1983","1983","795","MUTUAL FS&LA OF MASON CITY",118784,103706,"ASSISTANCE"
29843,"PHILADELPHIA, PA",1500,"7/5/1983","1983","796","PROVIDENT S&LA",51049,48032,"ASSISTANCE"
31172,"ANTIOCH, IL",3193,"7/8/1983","1983","797","ANTIOCH S&LA",57936,52212,"FAILURE"
13189,"NIOBRARA, NE",2684,"7/8/1983","1983","798","BANK OF NIOBRARA",7177,6123,"FAILURE"
4963,"SMITHVILLE, TN",5467,"7/8/1983","1983","799","THE FIRST CENTRAL BANK",18905,17851,"FAILURE"
16946,"CHICAGO, IL",4428,"7/8/1983","1983","800","UNION NAT BK OF CHICAGO",26252,24360,"FAILURE"
30484,"TAYLOR, MI",1000,"7/22/1983","1983","801","GUARANTY FS&LA",143416,133535,"ASSISTANCE"
8429,"JOHNSON CITY, TN",72483,"7/29/1983","1983","802","FIRST PEOPLES BANK OF WASHINGTON COUNTY",177785,175010,"FAILURE"
22765,"MIDLAND, TX",13173,"7/29/1983","1983","803","METRO BANK",33607,31113,"FAILURE"
28457,"GAINESVILLE, FL",7727,"8/5/1983","1983","804","FIRST FLORIDA S&LA",80826,70526,"ASSISTANCE"
31603,"GLOUCESTER, VA",4296,"8/5/1983","1983","805","MIDDLE PNSLA NRTH. NECK FS&LA",44674,41920,"ASSISTANCE"
31885,"ROSSLYN, VA",18577,"8/5/1983","1983","806","MT. VERNON S&LA",117788,118015,"ASSISTANCE"
9572,"PORTLAND, OR",11852,"8/5/1983","1983","807","OREGON MUTUAL SAVINGS BANK",265734,251338,"ASSISTANCE"
3643,"DANVERS, IL",3174,"8/5/1983","1983","808","THE FIRST NAT BK OF DANVERS",12525,11659,"FAILURE"
17815,"ROGERSVILLE, TN",16829,"8/12/1983","1983","809","FIRST COMMERCE BK OF HAWKINS CTY",43097,44920,"FAILURE"
30861,"MAPLEWOOD, MO",1961,"8/12/1983","1983","810","GIBRALTAR S&LA",48895,43743,"ASSISTANCE"
22577,"CLARKSVILLE, TN",6041,"8/26/1983","1983","811","UNITED SOUTHERN BANK OF CLARKSVILLE",9943,11494,"FAILURE"
29255,"EAST CHICAGO, IN",12131,"8/31/1983","1983","812","1ST FS&LA OF E. CHICAGO",209535,211064,"ASSISTANCE"
30932,"HIALEAH, FL",1201,"8/31/1983","1983","813","COMMUNITY FS&LA",123084,101789,"ASSISTANCE"
29651,"GARY, IN",1066,"8/31/1983","1983","814","GARY FS&LA",15223,15666,"ASSISTANCE"
28881,"WAYNE, NJ",60001,"8/31/1983","1983","815","SUBURBAN S&LA",2017751,1747530,"ASSISTANCE"
30170,"NEW YORK, NY",11846,"8/31/1983","1983","816","WASHINGTON FS&LA",644987,548349,"ASSISTANCE"
28365,"MARYSVILLE, OH",,"9/1/1983","1983","817","CITIZENS FS&LA OF MARYSVILLE",96571,89222,"ASSISTANCE"
16614,"KANSAS CITY, KS",10843,"9/2/1983","1983","818","THE DOUGLASS STATE BANK",35385,31156,"FAILURE"
20736,"MCMINNIVILLE, TN",8833,"9/16/1983","1983","819","WARREN COUNTY BANK",19639,18728,"FAILURE"
28181,"BASTROP, LA",983,"9/30/1983","1983","820","BASTROP FS&LA",32917,32497,"ASSISTANCE"
19609,"DENVER, CO",3992,"9/30/1983","1983","821","DOMINION BK OF DENVER",16709,13724,"FAILURE"
17957,"ODESSA, TX",22702,"9/30/1983","1983","822","NATIONAL BK OF ODESSA",92878,100531,"FAILURE"
31178,"VILLE PLATTE, LA",329,"9/30/1983","1983","823","SECURITY S&LA",26499,25117,"ASSISTANCE"
15955,"AUBURN, NY",0,"10/1/1983","1983","824","AUBURN SAVINGS BANK",133184,131382,"ASSISTANCE"
22807,"REDMOND, OR",4251,"10/7/1983","1983","825","THE DESCHUTES BANK",10207,10021,"FAILURE"
30396,"COLUMBIA, SC",,"10/14/1983","1983","826","FIRST CAROLINA FS&LA",98290,96539,"ASSISTANCE"
3343,"MIDLAND, TX",526577,"10/14/1983","1983","827","THE FIRST NAT BK OF MIDLAND",1409639,780076,"FAILURE"
30642,"CLEVELAND, OH",15946,"10/28/1983","1983","828","CLEVELAND COMMUNITY SAVINGS CO.",21027,17336,"FAILURE"
31281,"CLOVIS, NM",20832,"11/3/1983","1983","829","STATE OF CLOVIS, SA",30904,30147,"FAILURE"
2166,"BROWNING, MT",3123,"11/11/1983","1983","830","FIRST NAT BK OF BROWNING",13703,13366,"FAILURE"
31275,"FORT WAYNE, IN",3404,"11/14/1983","1983","831","AMERICAN FS&LA",55358,46430,"ASSISTANCE"
28768,"FORT WAYNE, IN",17296,"11/14/1983","1983","832","FIRST FS&LA OF FT. WAYNE",298108,267167,"ASSISTANCE"
31557,"FORT WAYNE, IN",2198,"11/14/1983","1983","833","FT. WAYNE FS&LA",37028,30992,"ASSISTANCE"
29453,"SOUTH BEND, IN",4682,"11/14/1983","1983","834","SOUTH BEND FS&LA",71417,71483,"ASSISTANCE"
11692,"ATKINSON, IL",9470,"11/25/1983","1983","835","ATKINSON TRUST & SAVINGS BANK",21074,18511,"FAILURE"
30478,"ST. LOUIS, MO",2500,"12/1/1983","1983","836","BOHEMIAN S&LA",168567,173188,"ASSISTANCE"
31114,"LAKE CHARLES, LA",10870,"12/2/1983","1983","837","METRO FS&LA",27381,18509,"FAILURE"
23674,"SAN JUAN, PR",9237,"12/9/1983","1983","838","UNION TRUST COMPANY",30578,25653,"FAILURE"
1731,"HACKLEBURG, AL",1847,"12/13/1983","1983","839","BANK OF HACKLEBURG",6531,6421,"FAILURE"
431,"RED OAK, OK",2806,"12/16/1983","1983","840","THE BANK OF RED OAK",11135,10489,"FAILURE"
27882,"MIDDLETOWN, OH",5422,"12/27/1983","1983","841","CITIZENS S&LA",63594,50908,"ASSISTANCE"
31558,"MONROEVILLE, AL",2500,"12/30/1983","1983","842","FIRST FS&LA OF MONROEVILLE",29780,29805,"ASSISTANCE"
4971,"WINCHESTER, TN",8093,"1/6/1984","1984","843","FARMERS BK & TR CO.",48606,48269,"FAILURE"
9960,"WHITE PINE, TN",4492,"1/20/1984","1984","844","CITY & COUNTY BK OF JEFFERSON CT",21712,22775,"FAILURE"
20567,"KANSAS CITY, KS",8506,"1/27/1984","1984","845","INDIAN SPRINGS STATE BANK",30896,27345,"FAILURE"
31584,"RICHMOND, VA",,"1/27/1984","1984","846","UNION MUTUAL S&LA",8641,7945,"FAILURE"
22929,"SPRINGFIELD, OR",2410,"2/3/1984","1984","847","EMERALD EMPIRE BANKING CO.",22278,21331,"FAILURE"
843,"PARSONS, WV",2614,"2/3/1984","1984","848","THE TUCKER COUNTY BANK",15437,14785,"FAILURE"
10466,"DEPUE, IL",1388,"2/8/1984","1984","849","HERITAGE BANK OF BUREAU COUNTY",8706,7846,"FAILURE"
19282,"LOS ANGELES, CA",2972,"2/10/1984","1984","850","WEST OLYMPIA BANK",20411,19916,"FAILURE"
1177,"BROWNFIELD, TX",7574,"2/17/1984","1984","851","BROWNFIELD STATE BK & TR CO.",38854,37585,"FAILURE"
30102,"NORWALK, OH",3100,"3/1/1984","1984","852","HOME S&LA",77455,75717,"ASSISTANCE"
22922,"VIRGINA GARDENS, FL",3128,"3/2/1984","1984","853","ALL AMERICAN NATIONAL BANK",13855,12033,"FAILURE"
22784,"MILWAUKIE, OR",3059,"3/2/1984","1984","854","UNITED BANK OF OREGON",17258,16056,"FAILURE"
14598,"TRAVERSE CITY, MI",12209,"3/9/1984","1984","855","NATIONAL BANK AND TRUST COMPANY OF TRAVERS",103968,97825,"FAILURE"
31716,"MESQUITE, TX",266905,"3/14/1984","1984","856","EMPIRE S&LA",332512,303451,"FAILURE"
22093,"ANAHEIM, CA",5153,"3/16/1984","1984","857","HERITAGE BANK",186068,180425,"FAILURE"
15783,"SEMINOLE, TX",1991,"3/16/1984","1984","858","SEMINOLE STATE NATIONAL BANK",51131,48364,"FAILURE"
30911,"DES MOINES, IA",3400,"4/1/1984","1984","859","SCANDIA S&LA",65195,65919,"ASSISTANCE"
29184,"MINOT, ND",40485,"4/2/1984","1984","860","FIRST FS AND LA OF GRAND FORKS AND MINOT",245988,210581,"ASSISTANCE"
31836,"BILOXI, MS",10359,"4/3/1984","1984","861","AMERICAN S&LA",9444,15631,"FAILURE"
20227,"ERWIN, TN",6497,"4/6/1984","1984","862","FIRST SECURITY BANK",22457,21289,"FAILURE"
22210,"ELIZABETHTON, TN",4832,"4/6/1984","1984","863","WATAUGA VALLEY BANK",15393,14880,"FAILURE"
18961,"LUBBOCK, TX",3677,"4/13/1984","1984","864","SECURITY NATIONAL BK OF LUBBOCK",51404,49854,"FAILURE"
9312,"GAMALIEL, KY",4665,"4/19/1984","1984","865","GAMALIEL BANK",22773,21509,"FAILURE"
4380,"SHELBYVILLE, IN",378,"4/19/1984","1984","866","THE SHELBY NAT BK OF SHELBYVILLE",67778,65542,"FAILURE"
18527,"CHICAGO, IL",876,"4/26/1984","1984","867","UNITED OF AMERICA BANK",38145,36913,"FAILURE"
1472,"TELICO PLAINS, TN",6397,"4/27/1984","1984","868","CITIZENS BK OF MONROE COUNTY",21099,20643,"FAILURE"
22744,"LOS ANGELES, CA",12681,"4/27/1984","1984","869","WEST COAST BANK",198210,189986,"FAILURE"
23335,"SNYDER, TX",754,"5/4/1984","1984","870","FIRST NATIONAL BANK",23518,22169,"FAILURE"
22861,"MILLS, WY",2928,"5/4/1984","1984","871","STATE BANK OF MILLS",7240,6424,"FAILURE"
5239,"RUSHFORD, MN",7301,"5/4/1984","1984","872","THE FIRST NAT BK OF RUSHFORD",21991,21360,"FAILURE"
19091,"CASPER, WY",10038,"5/4/1984","1984","873","WESTERN NATIONAL BK OF CASPER",27373,23329,"FAILURE"
23358,"CARMEL-BY-THE-SEA, CA",6638,"5/8/1984","1984","874","THE NAT BK OF CARMEL",76185,68381,"FAILURE"
18112,"DEL CITY, OK",21348,"5/11/1984","1984","875","FIRST CONTINENTAL BANK & TRUST COMPANY OF",107237,104028,"FAILURE"
17036,"JACKSON, MS",20035,"5/11/1984","1984","876","THE MISSISSIPPI BANK",238037,182956,"FAILURE"
31636,"HOUSTON, TX",,"5/16/1984","1984","877","INVESTORS S&LA",31463,24245,"ASSISTANCE"
3622,"CHICAGO, IL",1108948,"5/17/1984","1984","878","CONTINENTAL ILLINOIS NAT BK & TR",39956956,28590214,"ASSISTANCE"
21410,"IRVINE, CA",2278,"5/18/1984","1984","879","BANK OF IRVINE",30992,29401,"FAILURE"
21891,"PIKEVILLE, TN",2092,"5/18/1984","1984","880","BLEDSOE COUNTY BANK",5272,5402,"FAILURE"
11791,"OPELOUSAS, LA",28846,"5/18/1984","1984","881","PLANTERS TRUST & SAVINGS BANK OF OPELOUSAS",71427,66396,"FAILURE"
22568,"CHICAGO, IL",1984,"5/18/1984","1984","882","WASHINGTON NAT BK OF CHICAGO",14077,13809,"FAILURE"
24098,"PRIOR LAKE, MN",4914,"5/24/1984","1984","883","FIRST NAT BK OF PRIOR LAKE",12231,11494,"FAILURE"
22848,"GARDEN GROVE, CA",5412,"6/1/1984","1984","884","GARDEN GROVE COMMUNITY BANK",43892,41127,"FAILURE"
9054,"CENTRE, AL",7084,"6/5/1984","1984","885","CHEROKEE COUNTY BANK",39391,37588,"FAILURE"
31644,"DEDEDO, GU",8825,"6/8/1984","1984","886","AMERICAN S&LA",58431,38790,"ASSISTANCE"
23362,"PORTLAND, OR",1083,"6/8/1984","1984","887","STEWARDSHIP BANK OF OREGON",6314,5843,"FAILURE"
9009,"LYONS, SD",855,"6/15/1984","1984","888","FARMERS STATE BANK",3231,2984,"FAILURE"
5631,"CORNING, AR",13766,"6/15/1984","1984","889","THE CORNING BANK",32030,30570,"FAILURE"
20188,"LAWRENCEBURG, TN",6521,"6/15/1984","1984","890","THE LAWRENCE COUNTY BANK",25155,24521,"FAILURE"
12213,"KANSAS CITY, MO",3898,"6/18/1984","1984","891","REPUBLIC BK OF KANSAS CITY",41326,38328,"FAILURE"
4424,"AURELIA, IA",2008,"6/21/1984","1984","892","THE FARMERS NAT BK OF AURELIA",19900,19142,"FAILURE"
9175,"SAINT JOSEPH, TN",13316,"6/27/1984","1984","893","AMERICAN BANK",32993,29811,"FAILURE"
16654,"LONGVIEW, TX",19882,"6/29/1984","1984","894","EAST TEXAS BK & TR CO.",106092,97121,"FAILURE"
3782,"COFFEEN, IL",1679,"7/12/1984","1984","895","THE COFFEEN NATIONAL BANK",9359,9374,"FAILURE"
29182,"WINDOM, MN",5664,"7/18/1984","1984","896","WINDOM FS&LA",47882,45268,"ASSISTANCE"
18510,"ST. PAUL, MN",5919,"7/19/1984","1984","897","THE GUARANTY BK OF SAINT PAUL",28619,27461,"FAILURE"
10699,"COALMONT, TN",7786,"7/24/1984","1984","898","COALMONT SAVINGS BANK",25716,24039,"FAILURE"
31392,"SEATTLE, WA",4226,"7/24/1984","1984","899","QUEEN CITY S&LA, WA",233512,130867,"ASSISTANCE"
31414,"MITCHELL, SD",,"8/1/1984","1984","900","MITCHELL HOME S&LA",16607,18029,"ASSISTANCE"
3895,"TUCKERMAN, AR",5341,"8/9/1984","1984","901","JACKSON COUNTY NATIONAL BANK",13254,12941,"FAILURE"
28546,"CEDARHURST, NY",6470,"8/10/1984","1984","902","CENTURY FS&LA",651723,724485,"ASSISTANCE"
10480,"POLAND, IN",5092,"8/10/1984","1984","903","PEOPLES STATE BANK OF CLAY COUNTY",17724,17106,"FAILURE"
14796,"MOUNT AYR, IA",6317,"8/10/1984","1984","904","THE TINGLEY STATE SAVINGS BANK",19404,18478,"FAILURE"
14422,"MCLEAN, TX",3006,"8/16/1984","1984","905","AMERICAN NAT BK IN MCLEAN",14271,13408,"FAILURE"
23765,"SAN JUAN, PR",86341,"8/16/1984","1984","906","GIROD TRUST COMPANY",405685,289698,"FAILURE"
4780,"THAYER, KS",5094,"8/22/1984","1984","907","THE FIRST STATE BANK",12163,11224,"FAILURE"
9219,"HEREFORD, CO",765,"8/24/1984","1984","908","HEREFORD STATE BANK",2707,2476,"FAILURE"
31284,"BLOOMINGTON, IL",42898,"8/28/1984","1984","909","AMERICAN HERITAGE SAVINGS FA",277008,256379,"ASSISTANCE"
28418,"BALTIMORE, MD",23662,"8/28/1984","1984","910","FIDELITY FS&LA",137793,79211,"ASSISTANCE"
22485,"EUGENE, OR",1170,"8/31/1984","1984","911","BANK OF THE NORTHWEST",21780,19793,"FAILURE"
29892,"PROVIDENCE, RI",9550,"9/1/1984","1984","912","RHODE ISLAND FS&LA",130265,124408,"ASSISTANCE"
13256,"DAVID CITY, NE",2285,"9/6/1984","1984","913","DAVID CITY BANK",21321,18801,"FAILURE"
233,"OAKLAND, IA",6565,"9/7/1984","1984","914","OAKLAND SAVINGS BANK",22101,19921,"FAILURE"
29456,"INDIANAPOLIS, IN",26754,"9/7/1984","1984","915","UNION FS&LA",309344,285940,"ASSISTANCE"
19119,"ENID, OK",10755,"9/14/1984","1984","916","COMMUNITY BK & TR CO.",32236,28002,"FAILURE"
16531,"VERDIGRE, NE",3709,"9/19/1984","1984","917","BANK OF VERDIGRE & TRUST COMPANY",13356,12729,"FAILURE"
22369,"JACKSONVILLE, FL",2306,"9/20/1984","1984","918","CENTURY NATIONAL BANK",13207,13267,"FAILURE"
27781,"CLEVELAND, OH",80848,"9/21/1984","1984","919","CONTINENTAL FS&LA",1039846,837663,"ASSISTANCE"
